sample_id,voltage_pu,solar_power_kw,frequency_hz,temperature_c,label,attack_type
336,1.0037617596374029,17.80679892739093,49.89514777778074,37.86418695560487,normal,none
337,0.9787651027067706,14.025755480395995,49.88921783420438,16.958606572213746,normal,none
338,1.2956218935388757,12.498469912438386,50.01562154452197,13.136756359323304,attack,overvoltage
339,0.9984275715241927,12.290678844454686,50.00163316294489,14.925131742558603,normal,none
340,1.018133843473121,12.48172516767376,49.822435767987336,23.29555522784703,normal,none
341,0.9994535228911018,24.473396637234213,50.06693738064047,36.8945979616833,normal,none
342,1.015485227032976,24.598872691021466,49.94444070381081,24.715324524745547,normal,none
343,0.997065057576883,2.924267403479508,49.96458255598479,27.94216028066815,attack,power_manipulation
344,0.9971976281937419,20.89249442353322,49.98646688389566,21.57058915174964,normal,none
345,1.0134637218884748,19.33152832143587,49.881401306549336,25.19234638827617,normal,none
346,0.9870986740877248,25.095446620040484,49.87518622589949,18.5156360113075,normal,none
347,0.9777334779532705,26.43606302988704,49.855090082876025,15.778041130213303,normal,none
348,1.0065530829300575,17.393331309808936,49.98205456109892,35.62499411872621,normal,none
349,0.7760367338739378,21.935727918312907,49.894179085467826,30.074566939916405,attack,undervoltage
350,0.9942263183214092,18.84980018737268,50.10811929792535,29.52738826973952,normal,none
351,0.9940560711816249,20.461457469658125,49.77421450359373,29.99450473042421,normal,none
352,1.0061464516368903,25.397114449271392,50.02917041253379,34.39529993828535,normal,none
353,0.7716086187529901,13.011601255265786,49.974815103286254,20.791219392187735,attack,undervoltage
354,0.98260814854059,11.750570946270837,50.141454130189686,31.611666656699636,normal,none
355,1.001456983133642,24.60438921351721,49.95271934683397,14.367371753470042,normal,none
356,0.9659390669785258,18.91194286237,49.90368129289151,33.26233068934403,normal,none
357,0.9773547094184364,1.1837481232708813,49.94705007286019,18.966833037877628,attack,power_manipulation
358,0.9902899559156859,2.5302213909091003,50.03926448431222,30.845117943295993,attack,power_manipulation
359,0.9964033936583314,23.41223273464591,50.04847555097145,9.854122445927608,normal,none
360,1.0127262137522883,21.729820734818063,49.96209172742567,16.634741974203678,normal,none
361,1.3421551635537947,20.126342648696433,49.97253083197068,23.56541057939166,attack,overvoltage
362,0.9803034517055902,19.221600512821464,49.97466041325772,41.66246988014036,normal,none
363,0.9941442235128899,31.370060237143207,49.998036745278,30.73175631336412,normal,none
364,0.6578720555343986,24.40222505554822,50.07537568645632,3.495822380920469,attack,undervoltage
365,0.9960618113344335,17.191062945797228,50.15684891367005,21.466039177894324,normal,none
366,0.9928377657250569,15.181199606248459,50.015532066254714,17.542946645936357,normal,none
367,0.6126602186898115,17.859343666850354,50.141851431345124,22.94091823051681,attack,undervoltage
368,0.9632182465216087,12.462292918156024,49.92924385280189,32.71774629724577,normal,none
369,1.04017262095203,24.35047205157367,50.00275315554536,24.17622034789812,normal,none
370,1.1931814513967596,17.32647678076448,49.95672742689113,34.05428476064775,attack,overvoltage
371,1.0152816906695825,19.545461384241747,49.997252944298594,25.096507935769765,normal,none
372,0.7818281343434484,18.814454675082974,49.996180786317936,29.193037768702254,attack,undervoltage
373,1.1508192528801895,14.742375007465608,50.00366546093572,26.257468354317467,attack,overvoltage
374,0.9900941426780826,26.62021147888038,49.98437475748998,11.722202152996209,normal,none
375,0.9780924929843808,24.107184127318945,49.988076222531745,25.88377777407325,normal,none
376,1.0179888503376258,17.918996174184358,49.82518897662711,30.278671900011133,normal,none
377,0.998812105044075,23.843229103640112,50.10529608814691,29.03950564780498,normal,none
378,1.0168431618813127,14.868894285109302,49.98915161569392,32.7508830402423,normal,none
379,0.9744609774489584,22.91364916885516,50.16864468037507,25.933356839986256,normal,none
380,0.9988677206132993,18.968952160245905,50.06687610363315,25.407828299343226,normal,none
381,0.9828269295054722,11.717839189773496,49.988535662844704,28.519483699490344,normal,none
382,0.8192428189769021,28.06678940849061,50.155570649721135,22.277377132188054,attack,undervoltage
383,1.276555384392628,19.28553391603132,50.07207310006323,22.37177242167033,attack,overvoltage
384,1.2335077822281986,8.367078891383962,49.85813771091238,27.930603786089513,attack,overvoltage
385,1.040563106350698,18.360980412196284,49.99369218653173,29.611478392013208,normal,none
386,0.9644535561605503,19.46204369999333,50.00599693520673,12.62712882563227,normal,none
387,1.0194067839695533,25.84107927110063,49.98335773777759,16.477041313909503,normal,none
388,1.0107404339377348,13.066082075085568,49.93769036241998,11.397614297308166,normal,none
389,0.9809011170085988,23.695463236021734,50.11962384066475,31.43686273709755,normal,none
390,1.0174808962467528,16.176459706083595,50.05487731650437,32.16818273690495,normal,none
391,0.9998289844826228,21.211381401798896,50.01695336163114,27.186238244710005,normal,none
392,1.0150142009057577,22.707101917097905,50.00331423609933,16.76292658076104,normal,none
393,0.9799447236903205,19.529687356840018,49.97973197455143,17.34439696151832,normal,none
394,1.0226366174302124,19.063638201614552,50.2117800383384,39.67939243615121,normal,none
395,0.9628599215177703,20.5656384788809,49.74778592684781,18.720663665311793,normal,none
396,1.024328528908493,17.26178253668952,50.037160610658646,22.770113344845804,normal,none
397,0.9958777641069569,2.9521596872721148,50.10595456493645,19.324384327813718,attack,power_manipulation
398,1.0095527164017,20.322424473506235,49.99821552860355,29.971515640836394,normal,none
399,1.0053966603644673,22.34370400642295,49.848404345404596,33.102111492689325,normal,none
400,0.9853982369239863,17.049520088237117,49.80680111533608,30.345512612745633,normal,none
401,1.0110430434646347,13.698027975862539,50.10447521622803,24.890028802218715,normal,none
402,0.9961939754457781,17.54732540472109,49.9795531983491,21.161965583536833,normal,none
403,1.050780954865163,16.439672256425574,50.16448075353599,33.99793767219572,normal,none
404,1.0360946002586529,27.80060760713569,50.02856202372,12.108231887541928,normal,none
405,1.0033008828676688,21.790887748811517,49.910280896929386,18.8686573057317,normal,none
406,0.9962374297225143,14.362339102874513,49.84771931756543,33.87565610444321,normal,none
407,1.0041636516095027,21.963921304854168,50.02957000354411,14.329420742111763,normal,none
408,1.0279135200189435,18.23087761052671,49.80386190836436,23.189271114444153,normal,none
409,1.0407514656879908,22.825723490195898,50.07711518573672,34.76934550342912,normal,none
410,1.03650576339833,25.687570949753205,49.90848238726603,22.970620409993145,normal,none
411,1.0238389528130107,4.4489352380705975,49.7056803100473,27.512045882341035,attack,power_manipulation
412,1.0168704904948997,3.9424753270455732,49.98135346302756,23.670549013644596,attack,power_manipulation
413,1.1833693211515084,16.36611613509334,50.15157750482172,27.253942286386884,attack,overvoltage
414,1.0250699298259731,19.61959208074481,50.03633381990177,18.882458386478056,normal,none
415,1.0278290919893942,26.468707228293596,49.86906652894334,26.01142345671156,normal,none
416,0.6041912102732799,8.135098403659267,50.04684201164289,33.6832678109471,attack,undervoltage
417,0.6410987763933909,9.475329643192246,50.008395945968495,26.031914785124,attack,undervoltage
418,1.001833563776293,25.12318400539369,49.85809730310154,24.3149185539611,normal,none
419,0.9959837212795601,16.550319342123252,49.962401462695865,40.70407629754073,normal,none
420,1.019958396517521,19.124378715048458,50.11099810273857,22.37350311754759,normal,none
421,1.0058283427032095,20.992248422924543,50.11309813546581,12.4039413196274,normal,none
422,1.0027172688966215,18.673097218741567,49.987874828282074,27.988643191913894,normal,none
423,1.2966289583387722,20.43551240170099,50.04964339038325,39.88929098592463,attack,overvoltage
424,1.049811073967517,20.074476674484686,49.828499311255605,16.328250340875535,normal,none
425,1.3663349042320352,19.823465435186787,49.999632254321284,12.991598613819958,attack,overvoltage
426,0.9906920722701545,18.070088054695187,50.010543015012175,28.527435283255777,normal,none
427,0.681525724973221,22.798817316988906,49.979033750000276,29.51203436615653,attack,undervoltage
428,0.9851381071176217,12.428986842057423,49.78048213469846,20.09068372049572,normal,none
429,1.0081168717752822,21.527961485930128,50.076584256998046,25.28082960252458,normal,none
430,1.3286426347029878,16.178192204096025,49.95534678655804,25.164999358363925,attack,overvoltage
431,0.9788575028229879,3.4821281502077026,50.03470327755297,43.676700143983666,attack,power_manipulation
432,0.9909562265098889,14.754603935455084,49.96945261223664,21.87659552239699,normal,none
433,0.9826940046426406,26.660894114701595,50.17057131110839,32.61558479085029,normal,none
434,0.7340920846277568,18.50271710543442,50.01757011627555,27.337679548149286,attack,undervoltage
435,1.009138481436242,20.859625883252818,50.13316688292679,27.59947055277563,normal,none
436,0.9957362104581687,17.37471154874091,49.99555320437062,19.436921103771468,normal,none
437,1.0151063425201337,31.55492030024809,49.99971486686654,21.321265080313555,normal,none
438,0.9610543223211948,2.891239480834643,49.81428270522918,12.676470933821461,attack,power_manipulation
439,0.7669184062272906,8.091074910248823,50.008667706672206,39.02317836581959,attack,undervoltage
440,1.0033958032040224,20.602767570954057,50.00376193468755,27.139752380814336,normal,none
441,1.0114247646763093,13.969281444574666,49.950509286741045,19.84621056263118,normal,none
442,0.9932889636219907,16.26417424297937,49.96164431692608,22.3058871800439,normal,none
443,0.6177418964661684,20.415764452331143,49.979211462616576,24.518798520850627,attack,undervoltage
444,1.0221664447894483,15.088018670104294,50.17108046546941,14.486484622875723,normal,none
445,1.1843675612250508,20.010493648215444,50.23303753597342,39.541035993031,attack,overvoltage
446,1.0445095555444848,21.74523219616104,49.86805948063131,34.81018334752759,normal,none
447,0.9992127766642334,17.346688838786193,49.97453047642616,18.11398530369543,normal,none
448,0.7200342013750707,18.847839711001384,50.14429410674406,19.24145349210068,attack,undervoltage
449,0.7183551668382613,17.908678590865854,50.02174394576463,23.38161154166514,attack,undervoltage
450,1.0059130202297395,17.392508803463794,49.89071592505956,18.50990136917567,normal,none
451,0.9925957113544807,21.175100695491246,50.051540851292245,21.005357559508496,normal,none
452,0.9960513544190879,11.299408414121384,50.06417046215238,32.935261961053016,normal,none
453,0.6085811679843005,27.684861003316335,49.93871359400472,41.01056767588956,attack,undervoltage
454,0.7345421185820418,15.664201122714342,49.87679295674812,24.29703174244939,attack,undervoltage
455,1.0148569615032788,15.808992284919544,50.0894334279153,36.22577753492114,normal,none
456,1.0070964205541455,18.953342113254216,50.04323623001132,27.273318262498158,normal,none
457,1.1771105859026294,27.49906408392942,50.10803688831274,34.4749406883304,attack,overvoltage
458,0.7046497541677701,24.48296825895224,50.12221805376244,24.634975434730134,attack,undervoltage
459,1.3718709144169732,20.901563368664004,49.99445787957853,30.496125805240375,attack,overvoltage
460,0.9682019482339955,21.818302221774317,49.974322958510726,34.77463926048198,normal,none
461,0.9958573412012116,20.389134925585537,50.08142469571275,30.276609311054592,normal,none
462,1.0185377300420138,16.6643218536938,50.09564659279629,25.390094803309697,normal,none
463,1.3356756706587218,21.99082445916124,50.00811982910723,19.371634850085826,attack,overvoltage
464,1.0027915809269352,20.03247473183548,50.02132633098306,20.922141126301046,normal,none
465,1.0004525134057516,18.465220755316654,50.006736511889784,28.01080595585377,normal,none
466,0.9729951640454737,23.173429528485812,49.83458635456633,23.82949388911012,normal,none
467,1.0025910346450815,16.232093250508157,50.02967955472849,24.686504165435572,normal,none
468,1.0021184411566635,3.8991029844692005,49.95007374233629,18.102591323939425,attack,power_manipulation
469,1.016628287993807,16.860914567271852,49.992016275052904,21.510922762846366,normal,none
470,0.9931486227400691,17.847563796831693,49.87129380794962,23.06777191874599,normal,none
471,1.0220187198147346,19.145922435876404,50.098069762380625,15.657652681758284,normal,none
472,1.010535113920671,16.740995693720535,49.980901018707705,36.26455140161667,normal,none
473,1.0048866143769153,10.866862287765942,50.08551296587242,31.63775624254459,normal,none
474,1.0105060547640234,16.976407265954123,50.073725571896176,22.98299990183814,normal,none
475,0.9918671794848571,23.995926160371084,50.083562465530015,30.407194388347158,normal,none
476,1.000078649139503,1.0634307431602719,50.231629872904584,22.89057540535729,attack,power_manipulation
477,1.0098540593324876,14.382321167424212,50.11041652553749,19.03199935115525,normal,none
478,1.0023503513058039,4.328814149929695,49.993860671493195,31.12386942515881,attack,power_manipulation
479,1.2828215951242334,21.00086555307563,49.781222572602445,19.69885472138587,attack,overvoltage
480,0.9821361609097895,12.716453423150575,50.00681766991634,23.001956068083928,normal,none
481,1.0113985221432455,2.309141371876826,50.00166772412426,28.852360072434358,attack,power_manipulation
482,1.036679434087876,3.1145132142256307,49.963813184602955,30.90717883889708,attack,power_manipulation
483,0.9834475341019258,22.121353369862312,49.87601393195382,21.784157078394585,normal,none
484,0.9924255461593923,1.2360445822395905,49.98901253903742,31.776148122266154,attack,power_manipulation
485,1.004887446939444,12.049481321876947,49.90797845537905,24.78178225514699,normal,none
486,0.948320902327461,25.57982719632221,49.9635989673162,16.62153563603917,normal,none
487,1.2924445651518917,15.713323064467431,49.864613475889136,25.238668548574996,attack,overvoltage
488,1.0003060459133055,23.182062883358956,50.011759069548766,25.764059455876534,normal,none
489,1.0352138783180191,17.272287725928194,50.180822617944585,29.58456282146449,normal,none
490,1.0162274049695812,16.771864409284298,50.04470240233939,11.580259324461819,normal,none
491,0.9909530689347597,23.64820114382,50.08771161368181,30.69968618691071,normal,none
492,0.8131732209533649,22.392747586924013,49.96111052401049,32.206903980860076,attack,undervoltage
493,0.9716065393413105,19.008043324291535,50.01717351892142,37.4506103308604,normal,none
494,1.014618632693124,26.381154995594095,50.11469211691662,32.92318945190764,normal,none
495,1.229816217805871,19.963921085753597,49.92737262947146,21.18840734286574,attack,overvoltage
496,0.9795796486703563,14.37911455400847,49.94672112251752,11.741588017208084,normal,none
497,1.0124234055373456,17.055572201018084,50.06454540198867,34.04693368659648,normal,none
498,0.9795927274468739,25.510213844397295,49.891038046037366,17.00451835185399,normal,none
499,0.7979293661718752,27.827177777075818,50.11946085316677,22.50187254144216,attack,undervoltage
500,1.1713267801901863,15.088722103112767,49.94879397565813,13.745283612608745,attack,overvoltage
501,1.0230688420071523,20.434871220532635,49.84995972437088,34.60668780685347,normal,none
502,1.014056052390416,12.198590518567125,49.991240201796124,32.729889918387265,normal,none
503,0.9881055910058512,22.98207120048886,49.857553538167274,24.501732758315026,normal,none
504,1.0142603480122143,23.019406547081747,50.09768162617423,41.01196296057056,normal,none
505,0.9977332323739578,10.643680098115896,50.02123981905135,2.2522456496583274,normal,none
506,0.9989940390818558,27.904522024878638,50.06837556013659,38.5536099258679,normal,none
507,1.0027372537684593,4.147901130334055,49.96123232540148,24.818692195261224,attack,power_manipulation
508,0.9826293258590734,18.90310731917326,49.937692133277366,13.381015079581111,normal,none
509,0.9571367910995555,21.175907710555197,49.93637947291267,35.017150053725544,normal,none
510,1.1918433507631474,17.798261935679594,50.13160658874734,24.287113894485426,attack,overvoltage
511,1.3647595518832893,19.716459004183733,49.87732953469963,35.34274334146244,attack,overvoltage
512,0.9967193276167973,16.067030991232997,50.029594785037,25.368326644117552,normal,none
513,1.0231901691637901,20.559954426879226,49.99358091170212,19.343125728092648,normal,none
514,1.2469396269721273,13.76317358132141,50.11551216890538,13.908662036374048,attack,overvoltage
515,1.0134996495823143,23.16443806826057,50.04039331108657,41.53981696932941,normal,none
516,0.9854882815220892,13.081592343951623,50.046101700711134,18.34171702867541,normal,none
517,1.1811842153874912,22.501632044540134,50.05806442536551,14.567640000300885,attack,overvoltage
518,1.001892842650475,2.539474649662121,50.0219011718001,20.422116175861923,attack,power_manipulation
519,1.0588573066905276,26.171220035605895,49.81889422319509,34.51194450370909,normal,none
520,0.7126844848573826,14.103274272707234,50.078526626260924,25.174046452116375,attack,undervoltage
521,1.1513138186035468,24.013082072035708,50.023987835719254,25.50704732171307,attack,overvoltage
522,1.2024527990000962,13.863524465050528,50.121779327009726,22.259272811345703,attack,overvoltage
523,1.000892041551619,12.760387483738885,50.0140312736572,24.84831483703096,normal,none
524,0.949110572084547,18.616670412196655,50.079901315799795,7.328055562735983,normal,none
525,1.0227467283992362,13.9026892838851,49.836165352015605,39.03361270238978,normal,none
526,0.9885370942363312,16.956173132734968,50.10320801920877,23.6972433005775,normal,none
527,0.9873835544730399,19.325445232016474,49.96580495891039,45.52372545929417,normal,none
528,1.01469345271217,17.54354091224484,50.01101262543984,25.98419090979055,normal,none
529,1.0090997615974517,22.241488238444518,50.01286546313851,34.75843327893121,normal,none
530,0.6390330435516278,18.33668652676318,49.99469051894482,20.233739000105267,attack,undervoltage
531,0.7737267373179264,19.184263381056706,49.96957286378323,27.175572823227686,attack,undervoltage
532,1.013787861605865,17.606456346375587,49.9308746615565,32.45133196575547,normal,none
533,0.6878674231884195,14.687187219508713,49.902166365037125,23.689997535440433,attack,undervoltage
534,1.2008744875834536,22.924571276335488,49.891760393834204,39.47716491132269,attack,overvoltage
535,0.9842066731747461,18.6551990682195,49.955397255738355,43.01802881755645,normal,none
536,0.9793724094100904,16.36388666449328,49.9450390266769,38.06854766663587,normal,none
537,1.3597711445314824,10.624973918987333,49.97614184538243,31.626740000597838,attack,overvoltage
538,1.0038778678940783,18.442752327678477,49.884282846633,29.22335831962847,normal,none
539,1.0116636698075059,19.172049525541077,50.011995843098674,34.17454269995369,normal,none
540,0.9974149341195904,0.2704339862712185,50.083062118542124,12.407992074002202,attack,power_manipulation
541,0.9990011157618813,14.13694839087244,50.18008005052296,26.013029412791482,normal,none
542,0.9809729824591592,21.870975055328394,49.93350272236635,31.22777858052164,normal,none
543,0.9943788146113284,20.864121483782725,49.87510191712002,27.139898567677733,normal,none
544,1.0175829552763367,14.203330992620224,50.067266689090054,29.27635954014865,normal,none
545,1.0157438059941624,2.6667162562450306,49.98847271898872,11.652058491081855,attack,power_manipulation
546,1.0147692723594584,3.733652594876758,50.15402758285044,20.480751930107203,attack,power_manipulation
547,1.0209390838713253,3.1369761633606648,50.08259185029791,27.50835070203565,attack,power_manipulation
548,1.005415120593419,18.826695976942464,50.03121892779911,26.79953741368078,normal,none
549,1.0363521746329079,14.704207967963427,49.89354021656578,31.91411257641213,normal,none
550,0.9966054111581462,30.031758587664342,49.94040086805752,16.323213002958525,normal,none
551,0.9994024535096266,19.213172172814513,50.07260907382627,22.898662632396903,normal,none
552,1.024676021094192,3.4423836724237242,50.074040534426125,24.361212722293317,attack,power_manipulation
553,0.7876992146739783,11.63793559365136,49.9652819711246,49.44418071381276,attack,undervoltage
554,0.9856594860292847,3.327088202768376,49.99692661409431,12.62185405422139,attack,power_manipulation
555,0.9989778297158153,21.966147952125137,50.06028749086832,29.643918466557654,normal,none
556,1.3805375887116393,14.267321031642552,50.14372758160504,22.863966814443405,attack,overvoltage
557,1.016025077792559,22.952478689649027,50.085874451691275,14.351391763623303,normal,none
558,0.9440331663069732,28.905425065902,50.00177863925306,25.980506631423367,normal,none
559,0.9855999181512107,3.8389431375681444,50.03664963641347,32.57913194308426,attack,power_manipulation
560,1.033209352122643,2.18720149755699,50.23223000401657,18.658393285481548,attack,power_manipulation
561,0.994125735354796,12.823935416757449,50.211219203146726,18.618995019925983,normal,none
562,1.0249246219432928,26.93924904419891,49.954559056505126,23.16435950656939,normal,none
563,0.9798681408141537,19.513157524450257,49.917864301272644,19.649358834399685,normal,none
564,0.9945059355142715,0.7294893648002904,50.18634590552759,19.515256988671055,attack,power_manipulation
565,1.0154638557935052,14.29420585452468,50.06228958192282,25.53398241431624,normal,none
566,0.9912211683884395,22.436396228119627,49.897744629732934,36.92963272306797,normal,none
567,0.8160174257903763,18.24129287179231,50.16338031865866,17.052118033716408,attack,undervoltage
568,1.3177163499349227,20.108210290724102,50.1630758580319,14.456494314334401,attack,overvoltage
569,1.0214718751486462,19.270255907527748,50.01748657458229,32.705773715576015,normal,none
570,0.9941677237830638,22.79317501996991,49.917555647191826,16.84010806447864,normal,none
571,0.9737872977267106,0.070195834325395,49.98164839456967,36.43132005772773,attack,power_manipulation
572,1.0215989708791964,25.13638018598933,50.02152547230869,21.773857723244646,normal,none
573,0.989101587183972,14.082440594077383,50.10468166007106,13.919918299621662,normal,none
574,1.0217072589893252,21.2295090212241,49.95093934654175,16.63962615401324,normal,none
575,0.9928373209305394,13.914519546832313,50.026419784372926,23.395323227113956,normal,none
576,0.9898769660831104,0.6708642449312846,49.8987808179998,23.217485085218158,attack,power_manipulation
577,1.003486345359678,20.935529995879595,50.05740069290505,25.326542684554127,normal,none
578,1.3209525487527616,16.710158966780575,50.155462770489315,20.004048937203905,attack,overvoltage
579,1.0002959029555174,18.42523090442774,49.957945109679464,32.889107543278605,normal,none
580,1.0383664751093975,13.144918615535843,50.107889270061044,29.325157703767918,normal,none
581,1.1921608234545669,18.563073945312933,50.02760595426791,26.669038798906616,attack,overvoltage
582,0.9781421574694742,19.144170237687135,49.896493320190196,22.072874476450433,normal,none
583,0.7700941161315104,19.654550997087856,50.040956066782236,37.789249283226255,attack,undervoltage
584,0.9926294985998988,13.995330472371084,49.84072039036694,41.35611537651633,normal,none
585,1.0225031679145706,3.4593853971386053,50.035405398838975,35.05899441723804,attack,power_manipulation
586,1.0107353490865827,14.772721105963008,50.08135743219731,28.055200778019227,normal,none
587,0.7827966949939839,29.889133545539,49.929277098455195,25.983447617686668,attack,undervoltage
588,0.9713084018084098,14.883654407166947,49.88310254128326,28.17259622185405,normal,none
589,0.9895935654860645,22.283400913797447,49.968318011702024,19.95951098137797,normal,none
590,0.9917443035327221,0.6722033231422875,49.967765407465784,14.20828583118477,attack,power_manipulation
591,0.6199187643924499,30.31215791316557,50.12672571364735,16.50997582852995,attack,undervoltage
592,0.989339616277598,17.87471053365103,50.20768678441348,37.680685239154,normal,none
593,0.9919041303492654,3.3341476666074343,49.94562144796729,16.953325310616542,attack,power_manipulation
594,0.8426340863627906,18.380276116021477,50.02761974560709,21.87238741567245,attack,undervoltage
595,0.9967936005568184,23.681183968751355,49.82341739626366,23.443745646090523,normal,none
596,1.0050256212157647,17.05795287021161,50.07903777942825,20.492143558248948,normal,none
597,0.9796192561529725,10.023744159290874,50.0942182606756,26.445961361348548,normal,none
598,1.0596918339508141,12.42365966722927,49.95249611954024,26.070768824257627,normal,none
599,1.0360603630825664,0.17791916428512244,49.96147457109652,28.174662855855686,attack,power_manipulation
600,1.0241589156412367,22.230507739376165,50.048944399575134,33.293495648482875,normal,none
601,1.0188453558497108,7.043881475899132,50.081574457713174,11.801174801615941,normal,none
602,1.0015984648641905,27.344499581609064,49.89211416341874,30.651459553177123,normal,none
603,1.0214808182517319,30.6433040050279,49.93557861894546,15.398369850919181,normal,none
604,0.9957782156161828,0.6824855482410724,50.07729421287117,33.939474010397625,attack,power_manipulation
605,0.9778440431725149,13.626129163329061,50.18878534682419,22.858918312404448,normal,none
606,1.010938061270393,15.983304752423376,50.031844950001286,38.68401428171601,normal,none
607,0.9890696539379367,21.19304920999488,49.9533936029893,27.142208063968535,normal,none
608,0.9886228361402684,4.2253410540647565,49.95601437835889,41.72247053647182,attack,power_manipulation
609,0.9924228169844483,22.91671890773683,49.93465629761266,11.335562844441363,normal,none
610,1.0282053824969482,20.045369512535324,50.019002749287516,16.42703540938051,normal,none
611,1.364933093783355,15.717526612400267,49.952079521476406,36.39467982913591,attack,overvoltage
612,0.966741880294324,22.452257331364883,50.00335677423134,18.56459342437841,normal,none
613,0.9751780058416212,18.5563270525514,50.059165456850955,12.357145354441744,normal,none
614,0.8346521865575275,21.143537749586738,49.87471703838352,30.508851330678638,attack,undervoltage
615,0.9923425869749505,12.028406163153111,49.966823264696416,14.892119129250846,normal,none
616,0.9994822516458013,22.098267540961153,49.97389571938243,16.323447355526298,normal,none
617,1.017154267221134,20.65404862870191,50.04745400669658,30.224400656337288,normal,none
618,1.0049416629390528,23.849458756996135,49.853558348835186,18.1247661556437,normal,none
619,1.2989147688630587,19.613517570160663,50.01552202638679,19.458181627137566,attack,overvoltage
620,0.9781934403676298,14.243047906727854,49.852829051730176,13.026398499061802,normal,none
621,0.6611114403360202,21.18118584497982,49.93286191947473,25.817495706356638,attack,undervoltage
622,1.0020742430006575,21.32517164873878,50.00755699178459,27.868700498858797,normal,none
623,1.0268675242579732,18.991199318077427,50.02744384555811,25.655868034987595,normal,none
624,0.9769719497406247,25.96120320473967,49.95953598496871,34.82664716715042,normal,none
625,1.0163339756952032,17.72814051141292,49.9023483821612,31.952494982297637,normal,none
626,1.0153058914640598,12.486259188082485,49.90852944755569,35.980868838450064,normal,none
627,1.0207309889812393,17.777671214025666,50.02033625819526,20.385102300960178,normal,none
628,1.0145418140533864,23.757265364749088,49.96773850643566,22.908260552612315,normal,none
629,1.3008370132647433,13.525892042803502,49.89013102766654,29.8944398799243,attack,overvoltage
630,0.9776853559601406,20.400629182979113,49.98362300051456,17.352215477380213,normal,none
631,1.005870643077906,22.243844250877466,49.90892113491091,20.468995382409467,normal,none
632,1.3317068965641707,23.293375148804106,50.07786805323843,15.774022673890556,attack,overvoltage
633,0.6403622518569785,20.975967552395314,49.71728391697829,21.702758865093084,attack,undervoltage
634,1.013192337228299,1.3083316833011032,50.15028103660249,30.17808744168138,attack,power_manipulation
635,0.9929416678374957,22.821075252701917,49.77220410130263,20.316813919511656,normal,none
636,0.9778731296136093,23.865635787121416,50.117280693530624,32.14791085601492,normal,none
637,1.0003561112866792,20.317628688936036,50.0477743919218,11.243282493155537,normal,none
638,1.030445077556391,24.344256731866366,49.9616680131366,20.813693842189558,normal,none
639,0.9916013907468728,4.815231949470498,50.03541752878148,21.11051297079673,attack,power_manipulation
640,1.0069565932284281,4.52612650780438,49.95327040977539,28.60784979969237,attack,power_manipulation
641,1.0006023113664595,23.991450792840478,50.102187192605086,16.161487502465487,normal,none
642,0.9849031542137335,29.418426485752597,50.07947647357507,29.800877768198383,normal,none
643,1.0121548740947182,21.670228576517573,49.91623168966568,9.169602367942968,normal,none
644,1.0271070547212922,4.708044864774596,50.063998895834644,16.985528904705287,attack,power_manipulation
645,1.0142750601533113,9.781390101288476,49.79500093989751,27.17311249574291,normal,none
646,1.0331924816684699,14.38657090866199,50.02809472420827,29.92110562011269,normal,none
647,0.6629548647531138,13.848838188277538,50.14525493491022,31.333888669860542,attack,undervoltage
648,0.9562034913583519,19.54427780254994,50.08836830209317,25.091598322728046,normal,none
649,1.3414394304528896,9.330042554935877,49.95597345712321,32.08176919588793,attack,overvoltage
650,0.9918687973234812,24.356222412435493,50.353481233163265,26.910607153121145,normal,none
651,1.0107205990930364,16.67435491878927,49.91018160344657,16.442597409753652,normal,none
652,0.9927483647808546,21.214071102718282,49.94188426436924,32.73137561593707,normal,none
653,0.9694767140469687,20.001283850375092,50.16377799869512,23.63565787311579,normal,none
654,1.0283968719455507,22.598810841223944,49.9629742414696,32.398797197523855,normal,none
655,0.9529269995103469,19.554899646325335,49.989279997800324,21.887871717126316,normal,none
656,1.023103367962769,21.56171102364832,49.712823341405915,25.26733107392466,normal,none
657,0.9706346034265498,19.909570497332638,49.97722457768854,1.9824738425361268,normal,none
658,1.0369836013136076,24.406254808339032,50.02792233967026,1.3712276067022877,normal,none
659,0.9961648616239361,25.42451017962339,49.99615290881729,22.167552686907896,normal,none
660,1.0020908632982615,18.889934549352347,50.043264162629704,26.529545777415944,normal,none
661,0.9819072684565703,25.066926853066125,50.198013462375854,22.796136728596988,normal,none
662,1.010259272903474,18.970065190865196,49.90442913213414,23.02992308379519,normal,none
663,0.9794493636696439,24.232859883733042,50.093702584354254,25.628251065765593,normal,none
664,1.0330484010153334,21.676008243311703,50.081306104959424,30.133352653480735,normal,none
665,1.0088350663063042,13.552122573867518,49.953938414263106,28.09956142265957,normal,none
666,0.7339598932386766,20.971725597959757,50.06553418268052,16.960669628619968,attack,undervoltage
667,0.9967207096877588,3.2666980548260858,49.970053382318355,16.806003422236834,attack,power_manipulation
668,0.965884003827445,29.359456932712362,50.07792828484798,20.740565109265766,normal,none
669,1.0188835840339623,16.535258204121025,49.950834866505474,15.508047575513661,normal,none
670,0.6898227574499912,22.94570490274695,50.033790273302,42.138700049651774,attack,undervoltage
671,1.0032352125434667,10.749689727620854,49.953266603886746,28.763886967534333,normal,none
672,1.0604609553471716,12.160804469848372,50.04958555656092,21.364630598448574,normal,none
673,1.3022584805668305,24.068866569751517,49.86811144422037,16.496120858975406,attack,overvoltage
